lineage_id,paper_table,mapping,v1_row_index,v1_metric,v1_value,v3_row_index,v3_metric,v3_value,same_numeric_display_value,AR_to_AER_semantic_relabel,current_v3_AR_header_conflicts_with_AER_definition,status,native_reproduction_credit
same_table_cell_ordinal/v1/csi300_lightgbm/row2/alpha50_AR->v3/csi300_lightgbm/row2/alpha50_AR,csi300_lightgbm,same_table_cell_ordinal,2,alpha50_AR,-0.0342,2,alpha50_AR,-0.0342,True,False,True,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row2/alpha50_IR->v3/csi300_lightgbm/row2/alpha50_IR,csi300_lightgbm,same_table_cell_ordinal,2,alpha50_IR,-0.3473,2,alpha50_IR,-0.3473,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row2/alpha100_IC->v3/csi300_lightgbm/row2/alpha100_IC,csi300_lightgbm,same_table_cell_ordinal,2,alpha100_IC,0.0446,2,alpha100_IC,0.0446,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row2/alpha100_RankIC->v3/csi300_lightgbm/row2/alpha100_RankIC,csi300_lightgbm,same_table_cell_ordinal,2,alpha100_RankIC,0.0416,2,alpha100_RankIC,0.0416,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row2/alpha100_AR->v3/csi300_lightgbm/row2/alpha100_AR,csi300_lightgbm,same_table_cell_ordinal,2,alpha100_AR,0.0094,2,alpha100_AR,0.0094,True,False,True,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row2/alpha100_IR->v3/csi300_lightgbm/row2/alpha100_IR,csi300_lightgbm,same_table_cell_ordinal,2,alpha100_IR,0.1091,2,alpha100_IR,0.1091,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row3/alpha10_IC->v3/csi300_lightgbm/row3/alpha10_IC,csi300_lightgbm,same_table_cell_ordinal,3,alpha10_IC,0.0521,3,alpha10_IC,0.0521,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row3/alpha10_RankIC->v3/csi300_lightgbm/row3/alpha10_RankIC,csi300_lightgbm,same_table_cell_ordinal,3,alpha10_RankIC,0.0518,3,alpha10_RankIC,0.0518,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row3/alpha10_AR->v3/csi300_lightgbm/row3/alpha10_AR,csi300_lightgbm,same_table_cell_ordinal,3,alpha10_AR,0.0231,3,alpha10_AR,0.0231,True,False,True,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row3/alpha10_IR->v3/csi300_lightgbm/row3/alpha10_IR,csi300_lightgbm,same_table_cell_ordinal,3,alpha10_IR,0.2653,3,alpha10_IR,0.2653,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row3/alpha50_IC->v3/csi300_lightgbm/row3/alpha50_IC,csi300_lightgbm,same_table_cell_ordinal,3,alpha50_IC,0.0293,3,alpha50_IC,0.0293,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row3/alpha50_RankIC->v3/csi300_lightgbm/row3/alpha50_RankIC,csi300_lightgbm,same_table_cell_ordinal,3,alpha50_RankIC,0.0271,3,alpha50_RankIC,0.0271,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row3/alpha50_AR->v3/csi300_lightgbm/row3/alpha50_AR,csi300_lightgbm,same_table_cell_ordinal,3,alpha50_AR,0.0252,3,alpha50_AR,0.0252,True,False,True,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row3/alpha50_IR->v3/csi300_lightgbm/row3/alpha50_IR,csi300_lightgbm,same_table_cell_ordinal,3,alpha50_IR,0.3005,3,alpha50_IR,0.3005,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row3/alpha100_IC->v3/csi300_lightgbm/row3/alpha100_IC,csi300_lightgbm,same_table_cell_ordinal,3,alpha100_IC,0.0407,3,alpha100_IC,0.0407,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row3/alpha100_RankIC->v3/csi300_lightgbm/row3/alpha100_RankIC,csi300_lightgbm,same_table_cell_ordinal,3,alpha100_RankIC,0.0387,3,alpha100_RankIC,0.0387,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row3/alpha100_AR->v3/csi300_lightgbm/row3/alpha100_AR,csi300_lightgbm,same_table_cell_ordinal,3,alpha100_AR,-0.0253,3,alpha100_AR,-0.0253,True,False,True,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row3/alpha100_IR->v3/csi300_lightgbm/row3/alpha100_IR,csi300_lightgbm,same_table_cell_ordinal,3,alpha100_IR,-0.3004,3,alpha100_IR,-0.3004,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row4/alpha10_IC->v3/csi300_lightgbm/row4/alpha10_IC,csi300_lightgbm,same_table_cell_ordinal,4,alpha10_IC,0.0201,4,alpha10_IC,0.0201,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row4/alpha10_RankIC->v3/csi300_lightgbm/row4/alpha10_RankIC,csi300_lightgbm,same_table_cell_ordinal,4,alpha10_RankIC,0.0206,4,alpha10_RankIC,0.0206,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row4/alpha10_AR->v3/csi300_lightgbm/row4/alpha10_AR,csi300_lightgbm,same_table_cell_ordinal,4,alpha10_AR,0.0549,4,alpha10_AR,0.0549,True,False,True,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row4/alpha10_IR->v3/csi300_lightgbm/row4/alpha10_IR,csi300_lightgbm,same_table_cell_ordinal,4,alpha10_IR,0.6713,4,alpha10_IR,0.6713,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row4/alpha50_IC->v3/csi300_lightgbm/row4/alpha50_IC,csi300_lightgbm,same_table_cell_ordinal,4,alpha50_IC,0.0240,4,alpha50_IC,0.0240,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row4/alpha50_RankIC->v3/csi300_lightgbm/row4/alpha50_RankIC,csi300_lightgbm,same_table_cell_ordinal,4,alpha50_RankIC,0.0224,4,alpha50_RankIC,0.0224,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row4/alpha50_AR->v3/csi300_lightgbm/row4/alpha50_AR,csi300_lightgbm,same_table_cell_ordinal,4,alpha50_AR,0.0600,4,alpha50_AR,0.0600,True,False,True,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row4/alpha50_IR->v3/csi300_lightgbm/row4/alpha50_IR,csi300_lightgbm,same_table_cell_ordinal,4,alpha50_IR,0.6683,4,alpha50_IR,0.6683,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row4/alpha100_IC->v3/csi300_lightgbm/row4/alpha100_IC,csi300_lightgbm,same_table_cell_ordinal,4,alpha100_IC,0.0237,4,alpha100_IC,0.0237,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row4/alpha100_RankIC->v3/csi300_lightgbm/row4/alpha100_RankIC,csi300_lightgbm,same_table_cell_ordinal,4,alpha100_RankIC,0.0225,4,alpha100_RankIC,0.0225,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row4/alpha100_AR->v3/csi300_lightgbm/row4/alpha100_AR,csi300_lightgbm,same_table_cell_ordinal,4,alpha100_AR,0.0600,4,alpha100_AR,0.0600,True,False,True,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row4/alpha100_IR->v3/csi300_lightgbm/row4/alpha100_IR,csi300_lightgbm,same_table_cell_ordinal,4,alpha100_IR,0.6681,4,alpha100_IR,0.6681,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row5/alpha10_IC->v3/csi300_lightgbm/row5/alpha10_IC,csi300_lightgbm,same_table_cell_ordinal,5,alpha10_IC,0.0269,5,alpha10_IC,0.0269,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row5/alpha10_RankIC->v3/csi300_lightgbm/row5/alpha10_RankIC,csi300_lightgbm,same_table_cell_ordinal,5,alpha10_RankIC,0.0267,5,alpha10_RankIC,0.0267,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row5/alpha10_AR->v3/csi300_lightgbm/row5/alpha10_AR,csi300_lightgbm,same_table_cell_ordinal,5,alpha10_AR,0.0387,5,alpha10_AR,0.0387,True,False,True,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row5/alpha10_IR->v3/csi300_lightgbm/row5/alpha10_IR,csi300_lightgbm,same_table_cell_ordinal,5,alpha10_IR,0.4335,5,alpha10_IR,0.4335,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row5/alpha50_IC->v3/csi300_lightgbm/row5/alpha50_IC,csi300_lightgbm,same_table_cell_ordinal,5,alpha50_IC,0.0256,5,alpha50_IC,0.0256,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row5/alpha50_RankIC->v3/csi300_lightgbm/row5/alpha50_RankIC,csi300_lightgbm,same_table_cell_ordinal,5,alpha50_RankIC,0.0242,5,alpha50_RankIC,0.0242,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row5/alpha50_AR->v3/csi300_lightgbm/row5/alpha50_AR,csi300_lightgbm,same_table_cell_ordinal,5,alpha50_AR,0.0680,5,alpha50_AR,0.0680,True,False,True,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row5/alpha50_IR->v3/csi300_lightgbm/row5/alpha50_IR,csi300_lightgbm,same_table_cell_ordinal,5,alpha50_IR,0.7365,5,alpha50_IR,0.7365,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row5/alpha100_IC->v3/csi300_lightgbm/row5/alpha100_IC,csi300_lightgbm,same_table_cell_ordinal,5,alpha100_IC,0.0358,5,alpha100_IC,0.0358,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row5/alpha100_RankIC->v3/csi300_lightgbm/row5/alpha100_RankIC,csi300_lightgbm,same_table_cell_ordinal,5,alpha100_RankIC,0.0332,5,alpha100_RankIC,0.0332,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row5/alpha100_AR->v3/csi300_lightgbm/row5/alpha100_AR,csi300_lightgbm,same_table_cell_ordinal,5,alpha100_AR,0.0620,5,alpha100_AR,0.0620,True,False,True,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row5/alpha100_IR->v3/csi300_lightgbm/row5/alpha100_IR,csi300_lightgbm,same_table_cell_ordinal,5,alpha100_IR,0.6872,5,alpha100_IR,0.6872,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row6/alpha10_IC->v3/csi300_lightgbm/row6/alpha10_IC,csi300_lightgbm,same_table_cell_ordinal,6,alpha10_IC,0.0210,6,alpha10_IC,0.0210,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row6/alpha10_RankIC->v3/csi300_lightgbm/row6/alpha10_RankIC,csi300_lightgbm,same_table_cell_ordinal,6,alpha10_RankIC,0.0206,6,alpha10_RankIC,0.0206,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row6/alpha10_AR->v3/csi300_lightgbm/row6/alpha10_AR,csi300_lightgbm,same_table_cell_ordinal,6,alpha10_AR,0.0175,6,alpha10_AR,0.0175,True,False,True,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row6/alpha10_IR->v3/csi300_lightgbm/row6/alpha10_IR,csi300_lightgbm,same_table_cell_ordinal,6,alpha10_IR,0.2103,6,alpha10_IR,0.2103,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row6/alpha50_IC->v3/csi300_lightgbm/row6/alpha50_IC,csi300_lightgbm,same_table_cell_ordinal,6,alpha50_IC,0.0243,6,alpha50_IC,0.0243,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row6/alpha50_RankIC->v3/csi300_lightgbm/row6/alpha50_RankIC,csi300_lightgbm,same_table_cell_ordinal,6,alpha50_RankIC,0.0227,6,alpha50_RankIC,0.0227,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row6/alpha50_AR->v3/csi300_lightgbm/row6/alpha50_AR,csi300_lightgbm,same_table_cell_ordinal,6,alpha50_AR,0.0593,6,alpha50_AR,0.0593,True,False,True,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row6/alpha50_IR->v3/csi300_lightgbm/row6/alpha50_IR,csi300_lightgbm,same_table_cell_ordinal,6,alpha50_IR,0.7470,6,alpha50_IR,0.7470,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row6/alpha100_IC->v3/csi300_lightgbm/row6/alpha100_IC,csi300_lightgbm,same_table_cell_ordinal,6,alpha100_IC,0.0292,6,alpha100_IC,0.0292,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row6/alpha100_RankIC->v3/csi300_lightgbm/row6/alpha100_RankIC,csi300_lightgbm,same_table_cell_ordinal,6,alpha100_RankIC,0.0281,6,alpha100_RankIC,0.0281,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row6/alpha100_AR->v3/csi300_lightgbm/row6/alpha100_AR,csi300_lightgbm,same_table_cell_ordinal,6,alpha100_AR,0.0585,6,alpha100_AR,0.0585,True,False,True,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row6/alpha100_IR->v3/csi300_lightgbm/row6/alpha100_IR,csi300_lightgbm,same_table_cell_ordinal,6,alpha100_IR,0.6868,6,alpha100_IR,0.6868,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row7/alpha10_IC->v3/csi300_lightgbm/row7/alpha10_IC,csi300_lightgbm,same_table_cell_ordinal,7,alpha10_IC,0.0386,7,alpha10_IC,0.0386,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row7/alpha10_RankIC->v3/csi300_lightgbm/row7/alpha10_RankIC,csi300_lightgbm,same_table_cell_ordinal,7,alpha10_RankIC,0.0364,7,alpha10_RankIC,0.0364,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row7/alpha10_AR->v3/csi300_lightgbm/row7/alpha10_AR,csi300_lightgbm,same_table_cell_ordinal,7,alpha10_AR,0.0668,7,alpha10_AR,0.0668,True,False,True,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row7/alpha10_IR->v3/csi300_lightgbm/row7/alpha10_IR,csi300_lightgbm,same_table_cell_ordinal,7,alpha10_IR,0.7485,7,alpha10_IR,0.7485,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row7/alpha50_IC->v3/csi300_lightgbm/row7/alpha50_IC,csi300_lightgbm,same_table_cell_ordinal,7,alpha50_IC,0.0399,7,alpha50_IC,0.0399,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row7/alpha50_RankIC->v3/csi300_lightgbm/row7/alpha50_RankIC,csi300_lightgbm,same_table_cell_ordinal,7,alpha50_RankIC,0.0394,7,alpha50_RankIC,0.0394,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row7/alpha50_AR->v3/csi300_lightgbm/row7/alpha50_AR,csi300_lightgbm,same_table_cell_ordinal,7,alpha50_AR,0.0717,7,alpha50_AR,0.0717,True,False,True,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row7/alpha50_IR->v3/csi300_lightgbm/row7/alpha50_IR,csi300_lightgbm,same_table_cell_ordinal,7,alpha50_IR,0.8283,7,alpha50_IR,0.8283,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row7/alpha100_IC->v3/csi300_lightgbm/row7/alpha100_IC,csi300_lightgbm,same_table_cell_ordinal,7,alpha100_IC,0.0420,7,alpha100_IC,0.0420,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row7/alpha100_RankIC->v3/csi300_lightgbm/row7/alpha100_RankIC,csi300_lightgbm,same_table_cell_ordinal,7,alpha100_RankIC,0.0395,7,alpha100_RankIC,0.0395,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row7/alpha100_AR->v3/csi300_lightgbm/row7/alpha100_AR,csi300_lightgbm,same_table_cell_ordinal,7,alpha100_AR,0.0822,7,alpha100_AR,0.0822,True,False,True,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row7/alpha100_IR->v3/csi300_lightgbm/row7/alpha100_IR,csi300_lightgbm,same_table_cell_ordinal,7,alpha100_IR,0.9397,7,alpha100_IR,0.9397,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row8/alpha10_IC->v3/csi300_lightgbm/row8/alpha10_IC,csi300_lightgbm,same_table_cell_ordinal,8,alpha10_IC,0.0145,8,alpha10_IC,0.0145,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row8/alpha10_RankIC->v3/csi300_lightgbm/row8/alpha10_RankIC,csi300_lightgbm,same_table_cell_ordinal,8,alpha10_RankIC,0.0118,8,alpha10_RankIC,0.0118,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row8/alpha10_AR->v3/csi300_lightgbm/row8/alpha10_AR,csi300_lightgbm,same_table_cell_ordinal,8,alpha10_AR,0.0322,8,alpha10_AR,0.0322,True,False,True,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row8/alpha10_IR->v3/csi300_lightgbm/row8/alpha10_IR,csi300_lightgbm,same_table_cell_ordinal,8,alpha10_IR,0.3857,8,alpha10_IR,0.3857,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row8/alpha50_IC->v3/csi300_lightgbm/row8/alpha50_IC,csi300_lightgbm,same_table_cell_ordinal,8,alpha50_IC,0.0248,8,alpha50_IC,0.0248,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row8/alpha50_RankIC->v3/csi300_lightgbm/row8/alpha50_RankIC,csi300_lightgbm,same_table_cell_ordinal,8,alpha50_RankIC,0.0246,8,alpha50_RankIC,0.0246,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row8/alpha50_AR->v3/csi300_lightgbm/row8/alpha50_AR,csi300_lightgbm,same_table_cell_ordinal,8,alpha50_AR,0.0570,8,alpha50_AR,0.0570,True,False,True,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row8/alpha50_IR->v3/csi300_lightgbm/row8/alpha50_IR,csi300_lightgbm,same_table_cell_ordinal,8,alpha50_IR,0.6777,8,alpha50_IR,0.6777,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row8/alpha100_IC->v3/csi300_lightgbm/row8/alpha100_IC,csi300_lightgbm,same_table_cell_ordinal,8,alpha100_IC,0.0319,8,alpha100_IC,0.0319,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row8/alpha100_RankIC->v3/csi300_lightgbm/row8/alpha100_RankIC,csi300_lightgbm,same_table_cell_ordinal,8,alpha100_RankIC,0.0288,8,alpha100_RankIC,0.0288,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row8/alpha100_AR->v3/csi300_lightgbm/row8/alpha100_AR,csi300_lightgbm,same_table_cell_ordinal,8,alpha100_AR,0.0716,8,alpha100_AR,0.0716,True,False,True,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row8/alpha100_IR->v3/csi300_lightgbm/row8/alpha100_IR,csi300_lightgbm,same_table_cell_ordinal,8,alpha100_IR,0.7222,8,alpha100_IR,0.7222,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row9/alpha10_IC->v3/csi300_lightgbm/row9/alpha10_IC,csi300_lightgbm,same_table_cell_ordinal,9,alpha10_IC,0.0079,9,alpha10_IC,0.0079,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row9/alpha10_RankIC->v3/csi300_lightgbm/row9/alpha10_RankIC,csi300_lightgbm,same_table_cell_ordinal,9,alpha10_RankIC,0.0090,9,alpha10_RankIC,0.0090,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row9/alpha10_AR->v3/csi300_lightgbm/row9/alpha10_AR,csi300_lightgbm,same_table_cell_ordinal,9,alpha10_AR,-0.0050,9,alpha10_AR,-0.0050,True,False,True,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row9/alpha10_IR->v3/csi300_lightgbm/row9/alpha10_IR,csi300_lightgbm,same_table_cell_ordinal,9,alpha10_IR,-0.0682,9,alpha10_IR,-0.0682,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row9/alpha50_IC->v3/csi300_lightgbm/row9/alpha50_IC,csi300_lightgbm,same_table_cell_ordinal,9,alpha50_IC,0.0174,9,alpha50_IC,0.0174,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row9/alpha50_RankIC->v3/csi300_lightgbm/row9/alpha50_RankIC,csi300_lightgbm,same_table_cell_ordinal,9,alpha50_RankIC,0.0178,9,alpha50_RankIC,0.0178,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row9/alpha50_AR->v3/csi300_lightgbm/row9/alpha50_AR,csi300_lightgbm,same_table_cell_ordinal,9,alpha50_AR,0.0156,9,alpha50_AR,0.0156,True,False,True,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row9/alpha50_IR->v3/csi300_lightgbm/row9/alpha50_IR,csi300_lightgbm,same_table_cell_ordinal,9,alpha50_IR,0.1735,9,alpha50_IR,0.1735,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row9/alpha100_IC->v3/csi300_lightgbm/row9/alpha100_IC,csi300_lightgbm,same_table_cell_ordinal,9,alpha100_IC,0.0246,9,alpha100_IC,0.0246,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row9/alpha100_RankIC->v3/csi300_lightgbm/row9/alpha100_RankIC,csi300_lightgbm,same_table_cell_ordinal,9,alpha100_RankIC,0.0247,9,alpha100_RankIC,0.0247,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row9/alpha100_AR->v3/csi300_lightgbm/row9/alpha100_AR,csi300_lightgbm,same_table_cell_ordinal,9,alpha100_AR,0.0185,9,alpha100_AR,0.0185,True,False,True,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row9/alpha100_IR->v3/csi300_lightgbm/row9/alpha100_IR,csi300_lightgbm,same_table_cell_ordinal,9,alpha100_IR,0.2039,9,alpha100_IR,0.2039,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row10/alpha10_IC->v3/csi300_lightgbm/row10/alpha10_IC,csi300_lightgbm,same_table_cell_ordinal,10,alpha10_IC,0.0299,10,alpha10_IC,0.0299,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row10/alpha10_RankIC->v3/csi300_lightgbm/row10/alpha10_RankIC,csi300_lightgbm,same_table_cell_ordinal,10,alpha10_RankIC,0.0280,10,alpha10_RankIC,0.0280,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row10/alpha10_AR->v3/csi300_lightgbm/row10/alpha10_AR,csi300_lightgbm,same_table_cell_ordinal,10,alpha10_AR,0.0597,10,alpha10_AR,0.0597,True,False,True,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row10/alpha10_IR->v3/csi300_lightgbm/row10/alpha10_IR,csi300_lightgbm,same_table_cell_ordinal,10,alpha10_IR,0.7792,10,alpha10_IR,0.7792,True,False,False,unchanged_between_v1_v3,False
same_table_cell_ordinal/v1/csi300_lightgbm/row10/alpha50_IC->v3/csi300_lightgbm/row10/alpha50_IC,csi300_lightgbm,same_table_cell_ordinal,10,alpha50_IC,0.0322,10,alpha50_IC,0.0322,True,False,False,unchanged_between_v1_v3,False
